"linenumber","fec_committee_id","tran_id","flag_orgind","recipient","last_name","first_name","middle_name","prefix","suffix","address_one","address_two","city","state","zip","date","amount","aggregate_amount","purpose","memo_code","memo_text","cycle"
"SB17","C00840017","500710497","ORG","Delta Air Lines",,,,,,"1030 Delta Blvd",,"Atlanta","GA","303541989","2024-09-25","983.95",,"Travel","X","*","2024"
"SB17","C00840017","500710569","ORG","Denizens Brewing Co",,,,,,"4550 Van Buren St",,"Riverdale","MD","207371079","2024-09-25","507.76",,"Catering","X","*","2024"
"SB17","C00840017","500710519","ORG","Dunkin Donuts",,,,,,"8909 Central Ave",,"Capitol Heights","MD","207433804","2024-09-25","190.18",,"Meals","X","*","2024"
"SB17","C00840017","500710572","ORG","Embassy Suites",,,,,,"250 Gateway Blvd",,"South San Francisco","CA","940807018","2024-09-25","2232.56",,"Lodging","X","*","2024"
"SB17","C00840017","500710511","ORG","FedEx",,,,,,"1715 Aaron Brenner Dr","Ste 600","Memphis","TN","381201444","2024-09-25","10",,"Postage","X","*","2024"
"SB17","C00840017","500710535","ORG","Get Empower",,,,,,"2800 Royal Ave",,"Monona","WI","537131595","2024-09-25","100",,"Software Rental","X","*","2024"
"SB17","C00840017","500710536","ORG","Get Empower",,,,,,"2800 Royal Ave",,"Monona","WI","537131595","2024-09-25","100",,"Software Rental","X","*","2024"
"SB17","C00840017","500692560","ORG","Cavendish Consulting LLC",,,,,,"3609 Denmark Pl",,"Bowie","MD","207211200","2024-08-28","4000",,"Political Consulting",,,"2024"
"SB17","C00840017","500710394","ORG","Cavendish Consulting LLC",,,,,,"3609 Denmark Pl",,"Bowie","MD","207211200","2024-09-18","1396.08",,"Travel",,,"2024"
"SB17","C00840017","500690021","ORG","Chase Strategy LLC",,,,,,"429 Quincy St NW","Unit B","Washington","DC","200115929","2024-07-06","100",,"Telephone Expense",,,"2024"
"SB17","C00840017","500690022","ORG","Chase Strategy LLC",,,,,,"429 Quincy St NW","Unit B","Washington","DC","200115929","2024-08-08","100",,"Telephone Expense",,,"2024"
"SB17","C00840017","500697584","ORG","Chase Strategy LLC",,,,,,"429 Quincy St NW","Unit B","Washington","DC","200115929","2024-09-04","100",,"Telephone Expense",,,"2024"
"SB17","C00840017","500690023","ORG","Color Pro Graphics",,,,,,"1441 Mccormick Dr","Ste 1000","Upper Marlboro","MD","207745473","2024-07-15","1894.75",,"Printing",,,"2024"
"SB17","C00840017","500690024","ORG","Color Pro Graphics",,,,,,"1441 Mccormick Dr","Ste 1000","Upper Marlboro","MD","207745473","2024-08-05","17384",,"Printing",,,"2024"
"SB17","C00840017","500692561","ORG","Color Pro Graphics",,,,,,"1441 Mccormick Dr","Ste 1000","Upper Marlboro","MD","207745473","2024-08-27","16854",,"Printing",,,"2024"
"SB17","C00840017","500692562","ORG","Color Pro Graphics",,,,,,"1441 Mccormick Dr","Ste 1000","Upper Marlboro","MD","207745473","2024-08-30","17331.09",,"Printing",,,"2024"
"SB17","C00840017","500692563","ORG","Color Pro Graphics",,,,,,"1441 Mccormick Dr","Ste 1000","Upper Marlboro","MD","207745473","2024-08-30","17331.09",,"Printing",,,"2024"
"SB17","C00840017","500697542","ORG","Color Pro Graphics",,,,,,"1441 Mccormick Dr","Ste 1000","Upper Marlboro","MD","207745473","2024-09-04","17331.09",,"Printing",,,"2024"
"SB17","C00840017","500710402","ORG","Color Pro Graphics",,,,,,"1441 Mccormick Dr","Ste 1000","Upper Marlboro","MD","207745473","2024-09-26","17384",,"Printing",,,"2024"
"SB17","C00840017","500689800","ORG","Southwest Airlines",,,,,,"2702 Love Field Dr",,"Dallas","TX","752351908","2024-08-12","1099.92",,"Travel","X","*","2024"
"SB17","C00840017","500697990","ORG","Costco",,,,,,"2400 Five Lees Ln",,"Glenarden","MD","207061617","2024-09-03","98.26",,"Catering","X","*","2024"
"SB17","C00840017","500697991","ORG","Wal-Mart",,,,,,"702 SW 8Th St",,"Bentonville","AR","727166209","2024-09-03","66.79",,"Office Supplies","X","*","2024"
"SB17","C00840017","500690025","ORG","Cornerstone Government Affairs LLC",,,,,,"9 State Cir","Ste 302","Annapolis","MD","214011961","2024-07-15","200",,"Site Rental",,,"2024"
"SB17","C00840017","500690026","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-08","0.93",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690027","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-08","42.94",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690028","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-08","75",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690029","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-08","56.38",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690030","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-14","96.99",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690031","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-14","142.39",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690032","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-14","425",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690033","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-15","200",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690034","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-22","4.2",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690035","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-22","350",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690036","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-22","211.85",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690037","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-22","7.76",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690038","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-22","125",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690039","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-22","37.71",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690040","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-31","1522.5",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690041","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-31","197.5",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690042","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-31","1.62",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690043","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-31","30.05",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690044","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-07-31","69.83",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690045","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-07","590.26",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690046","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-07","1.27",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690047","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-07","1225",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690048","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-07","577.1",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690049","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-15","163.82",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690050","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-15","2.1",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690051","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-15","179.94",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690052","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-15","150",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690053","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-19","9.51",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500692522","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-21","143.64",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500692663","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-21","2.83",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500692564","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-28","131",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500692565","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-29","6.6",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500692566","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-08-29","175.67",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697555","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-05","14.11",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697556","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-05","444.93",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697557","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-05","771.35",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697558","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-05","120.15",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697567","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-12","119.54",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697568","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-12","321.94",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697569","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-12","1149.36",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710353","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-18","11.78",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710354","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-18","259.02",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710355","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-18","991.34",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710356","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-18","15.02",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710357","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-20","25",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710358","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-20","173.46",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710359","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-25","165",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710360","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-25","5.17",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710361","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-25","1245.25",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710362","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-25","330.35",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710363","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-30","0.05",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710364","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-30","632.67",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710365","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-30","147.48",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710366","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-30","29.07",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710367","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-30","4.3",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710368","ORG","Democracy Engine LLC",,,,,,"2125 14Th St NW","Apt 101W","Washington","DC","200094497","2024-09-30","132.01",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697579","ORG","E House Executive Security Professionals",,,,,,"4710 Auth Pl","Ste 420","Suitland","MD","207464238","2024-09-11","675",,"Security Services",,,"2024"
"SB17","C00840017","500690054","ORG","East Bank Club",,,,,,"500 N Kingsbury St",,"Chicago","IL","606545721","2024-08-02","1554.38",,"Catering",,,"2024"
"SB17","C00840017","500690055","ORG","Eastern Shore Tents & Events",,,,,,"25452 Commerce Ln",,"Chestertown","MD","216203603","2024-07-15","1881.56",,"Event Equipment Rental",,,"2024"
"SB17","C00840017","500673496","ORG","Engage USA",,,,,,"880 N East St","Unit 205","Frederick","MD","217015045","2024-07-01","1725",,"Direct Mail Services",,,"2024"
"SB17","C00840017","500692567","ORG","Engage USA",,,,,,"880 N East St","Unit 205","Frederick","MD","217015045","2024-08-28","4185.02",,"Direct Mail Services",,,"2024"
"SB17","C00840017","500697536","ORG","Engage USA",,,,,,"880 N East St","Unit 205","Frederick","MD","217015045","2024-09-11","5930.85",,"Direct Mail Services",,,"2024"
"SB17","C00840017","500690058","ORG","Federal Media Solutions",,,,,,"157 Fleet St",,"Oxon Hill","MD","207451586","2024-07-08","500",,"Event Equipment",,,"2024"
"SB17","C00840017","500690059","ORG","First Data Merchant Services",,,,,,"5565 Glenridge Connector","Ste 2000","Atlanta","GA","303424799","2024-08-05","867.26",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500677581","ORG","Fond Memories Photography",,,,,,"14017 Gadsen Ct",,"Upper Marlboro","MD","207748512","2024-07-10","2000",,"Photography",,,"2024"
"SB17","C00840017","500692568","ORG","Frameshot",,,,,,"4005 Wisconsin Ave NW","Unit 9816","Washington","DC","200167748","2024-08-28","9843",,"Printing",,,"2024"
"SB17","C00840017","500710403","ORG","Got Tint",,,,,,"9000 Edgeworth Dr","Ste A","Capitol Heights","MD","207433705","2024-09-18","8550.01",,"Printing",,,"2024"
"SB17","C00840017","500710404","ORG","Got Tint",,,,,,"9000 Edgeworth Dr","Ste A","Capitol Heights","MD","207433705","2024-09-20","17052",,"Printing",,,"2024"
"SB17","C00840017","500690060","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-07-24","146664",,"Media Advertising",,,"2024"
"SB17","C00840017","500690061","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-07-29","244440",,"Media Advertising",,,"2024"
"SB17","C00840017","500690062","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-08-02","244440",,"Media Advertising",,,"2024"
"SB17","C00840017","500690063","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-08-05","56260",,"Media Advertising",,,"2024"
"SB17","C00840017","500690064","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-08-12","280815",,"Media Advertising",,,"2024"
"SB17","C00840017","500690065","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-08-19","251715",,"Media Advertising",,,"2024"
"SB17","C00840017","500692569","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-08-26","29100",,"Media Advertising",,,"2024"
"SB17","C00840017","500692570","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-08-26","466279",,"Media Advertising",,,"2024"
"SB17","C00840017","500692571","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-08-30","801220",,"Media Advertising",,,"2024"
"SB17","C00840017","500697529","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-09-09","1085114.75",,"Media Advertising",,,"2024"
"SB17","C00840017","500710336","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-09-16","1250595.54",,"Media Advertising",,,"2024"
"SB17","C00840017","500710337","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-09-23","1302457.8",,"Media Advertising",,,"2024"
"SB17","C00840017","500710338","ORG","Grassroots Media",,,,,,"146 Montgomery Ave","Ste 201","Bala Cynwyd","PA","190042956","2024-09-30","1256683.5",,"Media Advertising",,,"2024"
"SB17","C00840017","500690066","ORG","GS Property 8455 LLC",,,,,,"6116 Executive Blvd","Ste 360","Rockville","MD","208524941","2024-07-29","1200",,"Office Rent",,,"2024"
"SB17","C00840017","500697576","ORG","GS Property 8455 LLC",,,,,,"6116 Executive Blvd","Ste 360","Rockville","MD","208524941","2024-09-12","1200",,"Rent",,,"2024"
"SB17","C00840017","500673500","ORG","Gusto",,,,,,"525 20Th St",,"San Francisco","CA","941074345","2024-07-03","275.6",,"Payroll Fee",,,"2024"
"SB17","C00840017","500690068","ORG","Gusto",,,,,,"525 20Th St",,"San Francisco","CA","941074345","2024-07-08","349.64",,"Payroll Taxes",,,"2024"
"SB17","C00840017","500690069","ORG","Gusto",,,,,,"525 20Th St",,"San Francisco","CA","941074345","2024-07-08","117.46",,"Payroll Taxes",,,"2024"
"SB17","C00840017","500673523","ORG","MMI Direct",,,,,,"7160 Columbia Gateway Dr","Ste 300","Columbia","MD","210462134","2024-07-01","1406.81",,"Direct Mail Services",,,"2024"
"SB17","C00840017","500690101","ORG","MMI Direct",,,,,,"7160 Columbia Gateway Dr","Ste 300","Columbia","MD","210462134","2024-07-19","912.97",,"Direct Mail Services",,,"2024"
"SB17","C00840017","500690102","ORG","MMI Direct",,,,,,"7160 Columbia Gateway Dr","Ste 300","Columbia","MD","210462134","2024-08-02","1779.65",,"Direct Mail Services",,,"2024"
"SB17","C00840017","500692578","ORG","MMI Direct",,,,,,"7160 Columbia Gateway Dr","Ste 300","Columbia","MD","210462134","2024-08-28","1644.04",,"Direct Mail Services",,,"2024"
"SB17","C00840017","500690103","ORG","NAI The Michael Companies Inc",,,,,,"10100 Business Pkwy",,"Lanham","MD","207061802","2024-08-21","15000",,"Office Rent",,,"2024"
"SB17","C00840017","500673524","ORG","Names In The News California Inc.",,,,,,"PO Box 950494",,"Saint Louis","MO","631950494","2024-07-01","14925.79",,"List Acquisition",,,"2024"
"SB17","C00840017","500690104","ORG","Names In The News California Inc.",,,,,,"PO Box 950494",,"Saint Louis","MO","631950494","2024-08-02","22404.76",,"List Acquisition",,,"2024"
"SB17","C00840017","500690105","ORG","Names In The News California Inc.",,,,,,"PO Box 950494",,"Saint Louis","MO","631950494","2024-08-05","6320.14",,"List Acquisition",,,"2024"
"SB17","C00840017","500692579","ORG","Names In The News California Inc.",,,,,,"PO Box 950494",,"Saint Louis","MO","631950494","2024-08-28","17012.44",,"List Acquisition",,,"2024"
"SB17","C00840017","500710397","ORG","Names In The News California Inc.",,,,,,"PO Box 950494",,"Saint Louis","MO","631950494","2024-09-18","11390.73",,"List Acquisition",,,"2024"
"SB17","C00840017","500673526","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-07-01","2100",,"Software Rental",,,"2024"
"SB17","C00840017","500673527","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-07-03","3125",,"Software Rental",,,"2024"
"SB17","C00840017","500690106","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-08-02","632",,"Software Rental",,,"2024"
"SB17","C00840017","500690107","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-08-08","3125",,"Software Rental",,,"2024"
"SB17","C00840017","500690108","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-08-12","9400",,"Software Rental",,,"2024"
"SB17","C00840017","500692580","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-08-26","12400",,"Software Rental",,,"2024"
"SB17","C00840017","500697580","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-09-03","2550",,"Software Rental",,,"2024"
"SB17","C00840017","500697582","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-09-03","3125",,"Software Rental",,,"2024"
"SB17","C00840017","500710409","ORG","NGP VAN, Inc.",,,,,,"655 15Th St NW","Ste 650","Washington","DC","200055738","2024-09-30","13900",,"Software Rental",,,"2024"
"SB17","C00840017","500673528","ORG","Nielsen Consulting LLC",,,,,,"621 11Th St NE",,"Washington","DC","200025317","2024-07-01","5000",,"Research Consulting",,,"2024"
"SB17","C00840017","500690109","ORG","Nielsen Consulting LLC",,,,,,"621 11Th St NE",,"Washington","DC","200025317","2024-07-15","5000",,"Research Consulting",,,"2024"
"SB17","C00840017","500690110","ORG","Nielsen Consulting LLC",,,,,,"621 11Th St NE",,"Washington","DC","200025317","2024-08-08","5000",,"Research Consulting",,,"2024"
"SB17","C00840017","500697577","ORG","Nielsen Consulting LLC",,,,,,"621 11Th St NE",,"Washington","DC","200025317","2024-09-04","5000",,"Research Consulting",,,"2024"
"SB17","C00840017","500673530","ORG","Numero Inc",,,,,,"695 Town Center Dr","Ste 580","Costa Mesa","CA","926261924","2024-07-01","1880",,"Software Rental",,,"2024"
"SB17","C00840017","500690111","ORG","Numero Inc",,,,,,"695 Town Center Dr","Ste 580","Costa Mesa","CA","926261924","2024-08-01","1880",,"Software Rental",,,"2024"
"SB17","C00840017","500697581","ORG","Numero Inc",,,,,,"695 Town Center Dr","Ste 580","Costa Mesa","CA","926261924","2024-09-03","1880",,"Software Rental",,,"2024"
"SB17","C00840017","500673532","ORG","Paragon",,,,,,"2141 E Broadway Rd","Ste 202","Tempe","AZ","852821895","2024-07-02","982.65",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690112","ORG","Paragon",,,,,,"2141 E Broadway Rd","Ste 202","Tempe","AZ","852821895","2024-08-02","1543.1",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500700576","ORG","Paragon",,,,,,"2141 E Broadway Rd","Ste 202","Tempe","AZ","852821895","2024-08-12","12.87",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697548","ORG","Paragon",,,,,,"2141 E Broadway Rd","Ste 202","Tempe","AZ","852821895","2024-09-03","2185.18",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500697549","ORG","Paragon",,,,,,"2141 E Broadway Rd","Ste 202","Tempe","AZ","852821895","2024-09-03","1668.4",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500710375","ORG","Paragon",,,,,,"2141 E Broadway Rd","Ste 202","Tempe","AZ","852821895","2024-09-24","20",,"Credit Card Fees",,,"2024"
"SB17","C00840017","500690113","ORG","Paxton Education Consulting",,,,,,"336 E 22Nd St",,"Baltimore","MD","212185830","2024-07-19","2750",,"Strategy Consulting",,,"2024"
"SB17","C00840017","500690114","ORG","Paxton Education Consulting",,,,,,"336 E 22Nd St",,"Baltimore","MD","212185830","2024-08-08","2750",,"Strategy Consulting",,,"2024"
"SB17","C00840017","500697583","ORG","Paxton Education Consulting",,,,,,"336 E 22Nd St",,"Baltimore","MD","212185830","2024-09-04","3750",,"Strategy Consulting",,,"2024"
"SB17","C00840017","500690115","ORG","PDC Metro East LLC",,,,,,"5530 Wisconsin Ave","Ste 1000","Chevy Chase","MD","208154330","2024-07-29","18000",,"Office Rent",,,"2024"
"SB17","C00840017","500710335","ORG","Qasim Inc LLC",,,,,,"3220 N St NW",,"Washington","DC","200072829","2024-09-18","9000",,"Print Advertising",,,"2024"
"SB17","C00840017","500673535","ORG","Rice Consulting, LLC",,,,,,"17 W Courtland St","Ste 210","Bel Air","MD","210143737","2024-07-01","948.7",,"Fundraising Consulting",,,"2024"
"SB17","C00840017","500690116","ORG","Rice Consulting, LLC",,,,,,"17 W Courtland St","Ste 210","Bel Air","MD","210143737","2024-07-19","8000",,"Fundraising Consulting",,,"2024"
"SB17","C00840017","500692581","ORG","Rice Consulting, LLC",,,,,,"17 W Courtland St","Ste 210","Bel Air","MD","210143737","2024-08-28","8331.21",,"Fundraising Consulting",,,"2024"
"SB17","C00840017","500697572","ORG","Rice Consulting, LLC",,,,,,"17 W Courtland St","Ste 210","Bel Air","MD","210143737","2024-09-04","1973.68",,"Fundraising Consulting",,,"2024"
"SB17","C00840017","500710395","ORG","Rice Consulting, LLC",,,,,,"17 W Courtland St","Ste 210","Bel Air","MD","210143737","2024-09-18","574.4",,"Travel",,,"2024"
"SB17","C00840017","500690117","ORG","RWT Productions LLC",,,,,,"8932 Orange Hunt Ln",,"Annandale","VA","220034125","2024-07-18","98654.08",,"Direct Mail Production",,,"2024"
"SB17","C00840017","500690118","ORG","RWT Productions LLC",,,,,,"8932 Orange Hunt Ln",,"Annandale","VA","220034125","2024-07-19","30142.6",,"Direct Mail Production",,,"2024"
"SB17","C00840017","500690119","ORG","RWT Productions LLC",,,,,,"8932 Orange Hunt Ln",,"Annandale","VA","220034125","2024-07-30","120880.86",,"Direct Mail Production",,,"2024"
"SB17","C00840017","500690120","ORG","RWT Productions LLC",,,,,,"8932 Orange Hunt Ln",,"Annandale","VA","220034125","2024-08-08","8135.62",,"Direct Mail Production",,,"2024"
